Player;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991
Stacey King;;;;;;;;;;;;;;;;;;;;100000;;600000;1900000;1600000;1400000;1100000;1000000
Stan Kimbrough;;;;;;;;;;;;;;;;;;;;;;;;;133000;;
Stanislav Medvedenko;;;;;;;;;;;625132;3000000;3000000;1540000;1400000;465850;316969;;;;;;;;;;
Stanley Jackson;;;;;;;;;;;;;;;;;;;;;;350000;;;;;
Stanley Johnson;2969880;2841960;;;;;;;;;;;;;;;;;;;;;;;;;
Stanley Roberts;;;;;;;;;;;;;;;;;;102824;Unknown;3750000;3250000;3000000;3496000;2841000;1900000;550000;
Stefan Jankovic;100000;;;;;;;;;;;;;;;;;;;;;;;;;;
Stefano Rusconi;;;;;;;;;;;;;;;;;;;;;;415000;;;;;
Stephane Lasme;;;;;;;;;;48056;;;;;;;;;;;;;;;;;
Stephen Curry;12112359;11370786;10629213;9887642;3958742;3117120;2913840;2710560;;;;;;;;;;;;;;;;;;;
Stephen Graham;;;;;;;992680;884881;826269;770610;259204;48630;;;;;;;;;;;;;;;
Stephen Howard;;;;;;;;;;;;;;;;;;;;272250;181100;;;;140000;;
Stephen Jackson;;;;255204;10059750;9256500;8453250;7650000;7140000;6630000;6120000;5610000;5100000;1000000;699935;590850;316969;;;;;;;;;;
Stephon Marbury;;;;;;;;;20840625;19012500;17184375;16453125;14625000;13500000;12375000;11250000;10130000;9000000;2562000;2266320;1917000;;;;;;
Steve Alford;;;;;;;;;;;;;;;;;;;;;;;;;;;250000
Steve Bardo;;;;;;;;;;;;;;;;;;;;;;225000;;;150000;;
Steve Blake;;2170465;2100000;4000000;4000000;4000000;4000000;4930000;4250000;4250000;1330000;1000000;620046;366931;;;;;;;;;;;;;
Steve Colter;;;;;;;;;;;;;;;;;;;;;;225000;150000;;;;300000
Steve Francis;;;;;;;;;2636550;2430000;15070000;13700000;12330000;10960000;4383581;3473520;3246960;3020520;;;;;;;;;
Steve Goodrich;;;;;;;;;;;;;;;;465850;;4529;;;;;;;;;
Steve Hamer;;;;;;;;;;;;;;;;;;;;;220000;;;;;;
Steve Henson;;;;;;;;;;;;;;;;;;;;272250;;;;250000;;350000;120000
Steve Kerr;;;;;;;;;;;;;;;2625000;2406250;2200000;1968750;1774000;750000;750000;800000;620000;150000;550000;553000;548000
Steve Nash;;;9701000;9300500;8900000;11689062;10310938;13125000;12250000;11375000;10500000;9625000;8750000;5750000;5750000;5750000;5500000;5500000;1190760;1053360;916000;;;;;;
Steve Novak;1551659;3750000;3445947;3750000;4054055;992680;384766;855189;797581;687456;600000;;;;;;;;;;;;;;;;
Steve Scheffler;;;;;;;;;;;;;;;;;;;;330000;275000;250000;275000;170000;140000;;200000
Steve Smith;;;;;;;;;;;;;1100000;1070000;9900000;9000000;8100000;7200000;6300000;5400000;4500000;2568000;1935900;2252000;2252000;2250000;
Steven Adams;3140517;2279040;2184960;2090880;;;;;;;;;;;;;;;;;;;;;;;
Steven Hill;;;;;;;;;148238;;;;;;;;;;;;;;;;;;
Steven Hunter;;;;;;;;3696000;3862600;3248000;3024000;2800000;1000000;1431600;1338240;1244880;;;;;;;;;;;
Steven Smith;;;;;;;;;;;161061;;;;;;;;;;;;;;;;
Stojko Vrankovic;;;;;;;;;;;;;;;;;;;4060000;3580000;2900000;;831000;831000;831000;665000;222000
Stromile Swift;;;;;;;;;6200000;5800000;5400000;5000000;5993105;4592418;3639000;3401640;3164280;;;;;;;;;;
Stuart Gray;;;;;;;;;;;;;;;;;;;;;;;;;;520000;
Sun Yue;;;;;;;;;442114;;;;;;;;;;;;;;;;;;
Sundiata Gaines;;;;;;854389;237626;269169;;;;;;;;;;;;;;;;;;;
T.J. Ford;;;;;;1146337;8500000;8500000;8000000;8000000;2929467;2303040;2152800;2002680;;;;;;;;;;;;;
T.J. McConnell;874636;525093;;;;;;;;;;;;;;;;;;;;;;;;;
T.J. Warren;2128920;2041080;1953120;;;;;;;;;;;;;;;;;;;;;;;;
Taj Gibson;8950000;8500000;8000000;7550000;2155811;1195680;1117680;1039800;;;;;;;;;;;;;;;;;;;
Tamar Slay;;;;;;;;;;;;;695046;563679;349458;;;;;;;;;;;;
Tang Hamilton;;;;;;;;;;;;;;;;60881;;;;;;;;;;;
Tarence Kinsey;;;;;;;;;797581;219533;412718;;;;;;;;;;;;;;;;
Tarik Black;6191000;845059;176075;;;;;;;;;;;;;;;;;;;;;;;;
Tariq Abdul-Wahad;;;;;;;;;;;1968750;3656250;6750000;6187500;5625000;5062500;4500000;1594920;1411000;1226880;;;;;;;
Tate George;;;;;;;;;;;;;;;;;;;;;;;5260;626000;551000;481000;410000
Taurean Green;;;;;;;;;;427163;;;;;;;;;;;;;;;;;
Taylor Griffin;;;;;;;;457588;;;;;;;;;;;;;;;;;;;
Tayshaun Prince;;1499187;7707865;7235955;6764045;6292135;11148760;10324380;9500000;8675620;7851240;1763115;1038960;971160;903360;;;;;;;;;;;;
Tellis Frank;;;;;;;;;;;;;;;;;;;;;;;;200000;;;
Terence Morris;;;;;;;;;;;;835810;;;512435;420000;;;;;;;;;;;
Terrance Roberson;;;;;;;;;;;;;;;;;316969;;;;;;;;;;
Terrel Harris;;;;;186656;473604;;;;;;;;;;;;;;;;;;;;;
Terrell Brandon;;;;;;;;;;;;;;11100000;10175000;9300000;8330000;7400000;6300000;1469440;1312000;1155000;997000;840000;682000;525000;
Terrence Jones;1050961;2489530;1618680;1551840;1485000;;;;;;;;;;;;;;;;;;;;;;
Terrence Rencher;;;;;;;;;;;;;;;;;;;;;;200000;;;;;
Terrence Ross;10000000;3553917;2793960;2678640;2563320;;;;;;;;;;;;;;;;;;;;;;
Terrence Williams;;;;;296776;2369040;2214480;2060040;;;;;;;;;;;;;;;;;;;
Terrico White;;;;;;;473604;;;;;;;;;;;;;;;;;;;;
Terry Catledge;;;;;;;;;;;;;;;;;;;;;;1976000;1685700;1386000;1086000;1386000;1085000
Terry Cummings;;;;;;;;;;;;;;;;;2200000;2600000;1150000;1000000;;650000;2406600;2407000;2407000;1861000;1860000
Terry Davis;;;;;;;;;;;;;;;;;923500;1925000;1750000;272250;2300000;1920000;1560000;1200000;1537000;382000;250000
Terry Dehere;;;;;;;;;;;;;;;;;;50000;575000;386125;1905000;1680000;1365000;1050000;;;
Terry Mills;;;;;;;;;;;;;;;;;1400000;510000;1145000;1000000;2457000;2177000;1897000;1614000;1337000;850000;600000
Terry Porter;;;;;;;;;;;;;;;;2400000;2200000;2000000;1000000;2000000;1775000;1525000;2600000;2500000;2200000;1787000;2000000
Terry Rozier;1906440;1824360;;;;;;;;;;;;;;;;;;;;;;;;;
Terry Teagle;;;;;;;;;;;;;;;;;;;;;;;;;;700000;550000
Thabo Sefolosha;3850000;4000000;4150000;3900000;3600000;3300000;3250000;2759628;1931160;1805160;1679280;;;;;;;;;;;;;;;;
Thaddeus Young;14153652;11235955;9410869;8850000;8289130;7478261;2901241;2105400;1968120;1830720;;;;;;;;;;;;;;;;;
Thanasis Antetokounmpo;;31071;;;;;;;;;;;;;;;;;;;;;;;;;
Tharon Mayes;;;;;;;;;;;;;;;;;;;;;;;;;;130000;
Theo Ratliff;;;;;;;1352181;1306455;1262275;11666666;11666666;11666666;10937500;10156250;9375000;9667969;7800000;7031250;6000000;928080;821000;714000;;;;;
Theron Smith;;;;;;;;;;;;;620046;366931;;;;;;;;;;;;;
Thomas Gardner;;;;;;;;;711517;101451;;;;;;;;;;;;;;;;;
Thomas Hamilton;;;;;;;;;;;;;;;;;;510000;;;;Unknown;;;;;
Thomas Robinson;1050961;981348;2596490;3526440;3374640;;;;;;;;;;;;;;;;;;;;;;
Thomas Walkup;69500;;;;;;;;;;;;;;;;;;;;;;;;;;
Thurl Bailey;;;;;;;;;;;;;;;;;;510000;850000;;;;;1000000;1000000;1000000;1000000
Tiago Splitter;8550000;9756250;9250000;10000000;3944000;3672000;3400000;;;;;;;;;;;;;;;;;;;;
Tibor Pleiss;3000000;2900000;;;;;;;;;;;;;;;;;;;;;;;;;
Tierre Brown;;;;;;;;;;;;;720046;;;332817;;;;;;;;;;;
Tim Breaux;;;;;;;;;;;;;;;;;;;;272250;;225000;150000;;;;
Tim Duncan;1881250;5250000;10361446;10361446;9638554;21164619;18700000;22183220;20598704;19014188;17429672;15845156;14260641;12676125;12072500;10865250;9660000;3858240;3413000;2967840;;;;;;;
Tim Frazier;2090000;140010;59687;;;;;;;;;;;;;;;;;;;;;;;;
Tim Hardaway;;1304520;1250640;1196760;;;;;;;;;;;1000000;3360390;12000000;4800000;5600000;4800000;2500000;3728000;3703000;3340000;690000;640000;500000
Tim Hardaway Jr.;2281605;;;;;;;;;;;;;;;;;;;;;;;;;;
Tim James;;;;;;;;;;;;;;;;837720;783120;728520;;;;;;;;;
Tim Kempton;;;;;;;;;;;;;;;;;;;;272250;;Unknown;;650000;500000;;
Tim Legler;;;;;;;;;;;;;;;;;;510000;1320000;1105000;450000;250000;;250000;140000;;
Tim McCormick;;;;;;;;;;;;;;;;;;;;;;;225000;850000;660000;825000;775000
Tim Ohlbrecht;;;;;144867;;;;;;;;;;;;;;;;;;;;;;
Tim Perry;;;;;;;;;;;;;;;;;;;;;;1950000;1750000;1550000;900000;675000;675000
Tim Pickett;;;;;;;;;;;;;32890;;;;;;;;;;;;;;
Tim Quarterman;543471;;;;;;;;;;;;;;;;;;;;;;;;;;
Tim Thomas;;;;;;;;6466600;6049400;5632200;5215000;13975000;12900000;11825000;10750000;9675000;8510000;2098560;1856000;1614240;;;;;;;
Tim Young;;;;;;;;;;;;;;;;;;301875;;;;;;;;;
Timofey Mozgov;16000000;4950000;4650000;4400000;3140429;3343896;3567096;;;;;;;;;;;;;;;;;;;;
Tito Horford;;;;;;;;;;;;;;;;;;;;;;;;;7000;;
Tito Maddox;;;;;;;;;;;;;;;349458;;;;;;;;;;;;
Tobias Harris;17200000;16000000;2511432;1630800;1524480;1418160;;;;;;;;;;;;;;;;;;;;;
Toby Bailey;;;;;;;;;;;;;;;;;;535000;287500;;;;;;;;
Tod Murphy;;;;;;;;;;;;;;;;;;;;;;;;20000;500000;760000;590000
Todd Day;;;;;;;;;;;;;;;;;736000;510000;;272250;2915000;2518000;2120000;1723000;1325000;;
Todd Fuller;;;;;;;;;;;;;;;;;611000;485000;1461000;1293240;1125000;;;;;;
Todd Lichti;;;;;;;;;;;;;;;;;;;;;;;200000;565000;565180;565000;565000
Todd Lindeman;;;;;;;;;;;;;;;;;;;;15000;;;;;;;
Todd MacCulloch;;;;;;;;;;;;6353200;5899400;5445600;4991800;4538000;423500;301875;;;;;;;;;
Todd Mundt;;;;;;;;;;;;;;;;;;;;;;225000;9660;;;;
Tom Chambers;;;;;;;;;;;;;;;;;;;;272250;;;1700000;690000;1885000;2275000;2060000
Tom Copa;;;;;;;;;;;;;;;;;;;;;;;;;;160000;
Tom Garrick;;;;;;;;;;;;;;;;;;;;;;;;;;200000;340000
Tom Gugliotta;;;;;;;;;;;;;2700000;11670000;10892000;10114000;9360000;8558535;7800000;5500000;5000000;4500000;1625000;1625000;1250000;;
Tom Hammonds;;;;;;;;;;;;;;;;1800000;1130000;1800000;Unknown;970000;1070000;970000;700000;800000;850000;825000;800000
Tom Hovasse;;;;;;;;;;;;;;;;;;;;;;;6140;;;;
Tom Tolbert;;;;;;;;;;;;;;;;;;;;;;;325000;650000;606000;506000;405000
Tomas Satoransky;2870813;;;;;;;;;;;;;;;;;;;;;;;;;;
Tommy Smith;;;;;;;;;;;;;620046;;;;;;;;;;;;;;
Toney Douglas;;600000;331526;1600000;2067880;1145640;1071000;996240;;;;;;;;;;;;;;;;;;;
Toni Kukoc;;;;;;;;;;;;2000000;3000000;9056250;8050000;7906783;6000000;4500000;4610000;4560000;3960000;3560000;3260000;1025000;;;
Tony Allen;5505618;5158539;5000000;4494383;3300000;3150000;3000000;2500000;2500000;1868141;1037280;969696;901920;;;;;;;;;;;;;;
Tony Battie;;;;;;1352181;1352181;6292000;5746000;5200000;5746000;5200000;4800000;4400000;4000000;3600000;3200000;2530920;2238000;1946880;;;;;;;
Tony Bennett;;;;;;;;;;;;;;;;;;;;;;;224000;182000;140000;;
Tony Bobbitt;;;;;;;;;;;;;305403;;;;;;;;;;;;;;
Tony Brown;;;;;;;;;;;;;;;;;;;;;;;;;;130000;50000
Tony Campbell;;;;;;;;;;;;;;;;;;;;;;;650000;1682000;1383000;1183000;1200000
Tony Delk;;;;;;;;;;;;3375000;2700000;2925000;2700000;2475000;2250000;485000;1131000;1000680;870000;;;;;;
Tony Dumas;;;;;;;;;;;;;;;;;;;;1330000;1120000;910000;700000;;;;
Tony Farmer;;;;;;;;;;;;;;;;;;510000;;272250;247500;;;;;;
Tony Harris;;;;;;;;;;;;;;;;;;;;;;;150000;;;;
Tony Massenburg;;;;;;;;;;;;;1100000;1070000;1800000;1650000;1360000;1150000;900000;750000;247500;550000;422500;;;200000;150000
Tony Mitchell;;;816482;500000;;;;;;;;;;;;;;;;;;;;;;;
Tony Parker;14445313;13437500;12500000;12500000;12500000;12500000;13500000;12600000;11550000;10500000;9450000;8400000;1545441;856200;800400;744480;;;;;;;;;;;
Tony Smith;;;;;;;;;;;;;;;;;;;;;247500;500000;1050000;800000;450000;400000;120000
Tony Snell;2368327;1535880;1472400;1409040;;;;;;;;;;;;;;;;;;;;;;;
Tony Wroten;25000;165290;1210080;1160040;1110120;;;;;;;;;;;;;;;;;;;;;;
Tornike Shengelia;;;;788872;473604;;;;;;;;;;;;;;;;;;;;;;
Torraye Braggs;;;;;;;;;;;;;;53697;;;316969;;;;;;;;;;
Toure' Murry;;;1000000;490180;;;;;;;;;;;;;;;;;;;;;;;
Tracy McGrady;;;;;;1352181;1352181;23239562;20370437;19014187;16901500;15694250;14487000;13279750;12072500;10865250;9660000;1767120;1563000;1359360;;;;;;;
Tracy Moore;;;;;;;;;;;;;;;;;;;;;247500;;;40000;250000;;
Tracy Murray;;;;;;;;;;;;;;143537;3740000;3400000;3060000;2720000;2380000;2040000;1700000;250000;1160000;943000;725000;;
Trajan Langdon;;;;;;;;;;;;;;;;1604880;1500120;1394280;;;;;;;;;
Travis Best;;;;;;;;;;;;;1000000;938679;1400000;3375000;3500000;3250000;2750000;752000;666000;580000;;;;;
Travis Diener;;;;;;;;1740000;1620000;1500000;664209;398762;;;;;;;;;;;;;;;
Travis Hansen;;;;;;;;;;;;;;366931;;;;;;;;;;;;;
Travis Knight;;;;;;;;;;;;;;4402500;4000000;3600000;3200000;2800000;2400000;2000000;220000;;;;;;
Travis Leslie;;;;;250000;473604;;;;;;;;;;;;;;;;;;;;;
Travis Mays;;;;;;;;;;;;;;;;;;;;;;;;;1200000;1000000;800000
Travis Outlaw;;;4000000;4000000;1000000;4000000;7000000;4000000;4000000;4000000;1836426;1082160;1011600;941040;;;;;;;;;;;;;
Travis Wear;;;507336;;;;;;;;;;;;;;;;;;;;;;;;
Travis Williams;;;;;;;;;;;;;;;;;;;;242000;;;;;;;
Tree Rollins;;;;;;;;;;;;;;;;;;;;1470000;;1470000;735000;;500000;375000;800000
Tremaine Fowlkes;;;;;;;;;;;;;79029;638679;512435;;;;;;;;;;;;
Trent Tucker;;;;;;;;;;;;;;;;;;;;;;;;;350000;813000;835000
Trenton Hassell;;;;;;;;4350000;4350000;4350000;4350000;4350000;4350000;638679;512435;332817;;;;;;;;;;;
Treveon Graham;543471;;;;;;;;;;;;;;;;;;;;;;;;;;
Trevor Ariza;7806971;8193030;8600000;7727280;7258960;6790640;6322320;5854000;3100000;3100000;3100000;682051;385277;;;;;;;;;;;;;;
Trevor Booker;9250000;4775000;5000000;2350820;1385280;1294920;1204560;;;;;;;;;;;;;;;;;;;;
Trevor Ruffin;;;;;;;;;;;;;;;;;;;;;;Unknown;100000;;;;
Trevor Wilson;;;;;;;;;;;;;;;;;;;;;;;500000;150000;;;
Trevor Winter;;;;;;;;;;;;;;;;;;4529;287500;;;;;;;;
Trey Burke;3386598;2658240;2548560;2438760;;;;;;;;;;;;;;;;;;;;;;;
Trey Freeman;25000;;;;;;;;;;;;;;;;;;;;;;;;;;
Trey Gilder;;;;;;;;26917;;;;;;;;;;;;;;;;;;;
Trey Johnson;;;;;;;89670;;187258;;;;;;;;;;;;;;;;;;
Trey Lyles;2340600;2239800;;;;;;;;;;;;;;;;;;;;;;;;;
Trey Thompkins;;;;;762195;473604;;;;;;;;;;;;;;;;;;;;;
Tristan Thompson;15330435;14260000;5421333;4285560;4006080;3726600;;;;;;;;;;;;;;;;;;;;;
Troy Bell;;;;;;;;;;;;1478280;1381920;1285440;;;;;;;;;;;;;
Troy Daniels;3332940;947276;816482;158588;;;;;;;;;;;;;;;;;;;;;;;
Troy Hudson;;;;;;;;;;1219590;5603000;5253000;4903000;2100000;2000000;590850;523500;460000;287500;242000;;;;;;;
Troy Murphy;;;;;214758;1352181;11968253;11047619;10126984;9206349;8285714;7365079;2231808;1506960;1408680;1310400;;;;;;;;;;;
Troy Williams;543471;;;;;;;;;;;;;;;;;;;;;;;;;;
Ty Lawson;1315217;12179495;11595506;10786517;2544529;1654440;1546560;1438690;;;;;;;;;;;;;;;;;;;
Tyler Ennis;1733880;1662360;1590720;;;;;;;;;;;;;;;;;;;;;;;;
Tyler Hansbrough;;1185784;3326235;3183000;3055259;2138040;1998600;1859160;;;;;;;;;;;;;;;;;;;
Tyler Honeycutt;;;;;809875;775000;;;;;;;;;;;;;;;;;;;;;
Tyler Johnson;5628000;845059;262621;;;;;;;;;;;;;;;;;;;;;;;;
Tyler Zeller;8000000;2616975;1703760;1633440;1563120;;;;;;;;;;;;;;;;;;;;;;
Tyreke Evans;10203755;10734586;11265416;11796247;5251825;4151640;3880920;3610080;;;;;;;;;;;;;;;;;;;
Tyrone Corbin;;;;;;;;;;;;;;;;;1000000;510000;2400000;326700;247500;1700000;1600000;1400000;1100000;922000;830000
Tyrone Grant;;;;;;;;;;;;;;;;;;37290;;;;;;;;;
Tyrone Hill;;;;;;;;;;;;;;221829;6600000;6600000;7300000;6422400;5352000;4110000;3480000;3425000;2820000;1075000;1400000;1200000;1000000
Tyrone Nesby;;;;;;;;;;;;;;;;3260000;2990000;2716667;287500;;;;;;;;
Tyronn Lue;;;;;;;;;2250000;3500000;3500000;3500000;1600000;1500000;1870000;1700000;865800;809280;287500;;;;;;;;
Tyrus Thomas;;;9388430;8694215;8000000;7305765;6611570;4743598;3749880;3505320;3260760;;;;;;;;;;;;;;;;
Tyshawn Taylor;;;;788872;473604;;;;;;;;;;;;;;;;;;;;;;
Tyson Chandler;12415000;13000000;14596888;14100538;13604188;13107837;12600000;11850000;11350000;10250000;9150000;9000000;4801102;3804360;3556200;3308160;;;;;;;;;;;
Tyus Edney;;;;;;;;;;;;;;;;;523500;;;400000;247500;210000;;;;;
Tyus Jones;1339680;1282080;;;;;;;;;;;;;;;;;;;;;;;;;
Udonis Haslem;4000000;2854940;2732000;4340000;4060000;3780000;3500000;7100000;6575000;6050000;5525000;5000000;620046;366931;;;;;;;;;;;;;
Uros Slokar;;;;;;;;;;;412718;;;;;;;;;;;;;;;;
Vander Blue;;;48028;28834;;;;;;;;;;;;;;;;;;;;;;;
Vassilis Spanoulis;;;;;;;;;;1944000;1800000;;;;;;;;;;;;;;;;
Vern Fleming;;;;;;;;;;;;;;;;;;;;;;700000;1760000;1560000;1360000;760000;667000
Vernon Macklin;;;;;;473604;;;;;;;;;;;;;;;;;;;;;
Vernon Maxwell;;;;;;;;;;;;;;;;473000;1570000;1430000;1000000;;1000000;343000;1833000;1424000;1542000;325000;250000
Victor Alexander;;;;;;;;;;;;;;;;653350;;;;;;1595000;1377500;1160000;942000;750000;
Victor Claver;;;1370000;1330000;1300000;;;;;;;;;;;;;;;;;;;;;;
Victor Oladipo;6552960;5192520;4978200;4763760;;;;;;;;;;;;;;;;;;;;;;;
Viktor Khryapa;;;;;;;;;;1928598;1172400;1095960;1019400;;;;;;;;;;;;;;
Vin Baker;;;;;;;;;;;5243334;5333333;5333333;13500000;12375000;11250000;10130000;9000000;4264000;4064373;3765000;3765000;1065300;866000;;;
Vince Carter;4264057;4088019;3911981;3180000;3090000;3000000;17300000;16300000;14724125;13320000;15101625;13843156;12584688;11326219;10067750;3073032;2425440;2267280;1760000;;;;;;;;
Vincent Askew;;;;;;;;;;;;;;;;;;;;272250;2000000;1810000;1460000;;180000;135000;
Vincent Grier;;;;;;;;;;;70000;;;;;;;;;;;;;;;;
Vincent Yarbrough;;;;;;;;;;;;;;;349458;;;;;;;;;;;;
Vincenzo Esposito;;;;;;;;;;;;;;;;;;;;;;500000;;;;;
Vinnie Johnson;;;;;;;;;;;;;;;;;;;;;;;;;210000;1450000;1400000
Vinny Del Negro;;;;;;;;;;;;;;;;2275000;2100000;1925000;1750000;2298777;2023000;1747000;1471000;1195365;920000;;
Virginijus Praskevicius;;;;;;;;;;;;;;;;;;;;;220000;;;;;;
Vitaly Potapenko;;;;;;;;;;;3674584;3320000;6191250;5715000;5238750;4762500;4290000;3810000;1339000;1228560;1068000;;;;;;
Vitor Faverani;;;2090000;2000000;;;;;;;;;;;;;;;;;;;;;;;
Vlade Divac;;;;;;;;;;;;2000000;4903000;12051510;11248076;10444642;9640000;8837774;8300000;4833333;4718000;3333000;3333300;4133000;3633000;942000;770000
Vladimir Radmanovic;;;;;1352181;1352181;6883800;6466600;6049400;5632200;5215000;3166155;2300984;1669800;1560840;1452000;;;;;;;;;;;
Vladimir Stepania;;;;;;;;;;;;;1100000;751179;1350000;565850;749160;700320;543000;;;;;;;;
Von Wafer;;;;;;992680;915852;;826269;770610;24300;398762;;;;;;;;;;;;;;;
Vonteego Cummings;;;;;;;;;;;;;;;;810000;757200;704400;;;;;;;;;
Voshon Lenard;;;;;;;;;;;;3520000;3250000;1200000;824935;4252435;3780000;3308516;2837000;2364597;247500;;;;;;
Walker Russell;;;;;;374289;;;;;;;;;;;;;;;;;;;;;
Wally Szczerbiak;;;;;;;;;13775000;12775000;11775000;10000000;9000000;8000000;2933187;2313240;2162280;2011440;;;;;;;;;
Walt Williams;;;;;;;;;;;;;;;1030000;5000000;4250000;3750000;3000000;3750000;247500;2423000;2040000;1658000;1275000;;
Walter Bond;;;;;;;;;;;;;;;;;;;;;;;117000;150000;150000;;
Walter Davis;;;;;;;;;;;;;;;;;;;;;;;;;;215000;900000
Walter Herrmann;;;;;;;;;2000000;1944000;1800000;;;;;;;;;;;;;;;;
Walter McCarty;;;;;;;;;;;;1035000;1337500;1200000;762435;3125000;2670000;2500000;975000;862560;750000;;;;;;
Walter Palmer;;;;;;;;;;;;;;;;;;;;;;;;;140000;275000;225000
Walter Sharpe;;;;;;;;;442114;;;;;;;;;;;;;;;;;;
Wang Zhizhi;;;;;;;;;;;;;745046;2090000;1900000;465850;;;;;;;;;;;
Wayman Tisdale;;;;;;;;;;;;;;;;;;;;;3475000;3475000;850000;2333000;2333000;2333000;2330000
Wayne Cooper;;;;;;;;;;;;;;;;;;;;;;;;;;1200000;1100000
Wayne Ellington;6000000;1500000;1063384;2652000;2083042;1154040;1078800;1003560;;;;;;;;;;;;;;;;;;;
Wayne Simien;;;;;;;;;;;932760;867720;;;;;;;;;;;;;;;
Wayne Turner;;;;;;;;;;;;;;;;;;30000;;;;;;;;;
Wesley Johnson;5628000;1100602;981084;916099;4285560;4006080;3726600;;;;;;;;;;;;;;;;;;;;
Wesley Matthews;17145838;16407500;7245640;6875480;6505320;6135160;5765000;457588;;;;;;;;;;;;;;;;;;;
Wesley Person;;;;;;;;;;;;1760000;1600000;7700000;7000000;6300000;5600000;4900000;4200000;3500000;1040000;845000;650000;;;;
Will Barton;3533333;3533333;915243;788872;550000;;;;;;;;;;;;;;;;;;;;;;
Will Blalock;;;;;;;;;;;412718;;;;;;;;;;;;;;;;
Will Bynum;;;2915908;2790343;3250000;3250000;3250000;825497;711517;;;;;;;;;;;;;;;;;;
Will Cherry;;;77560;;;;;;;;;;;;;;;;;;;;;;;;
Will Conroy;;;;;85439;;;48559;;;15099;;;;;;;;;;;;;;;;
Will Perdue;;;;;;;;;;;;;;;;1320000;2250000;5300000;4373000;1987500;1544000;1340000;1056225;1200000;625000;500000;450000
Will Solomon;;;;;;;;;711517;;;;;;;332817;;;;;;;;;;;
William Avery;;;;;;;;;;;;;;;;1375920;1286160;1196520;;;;;;;;;
William Bedford;;;;;;;;;;;;;;;;;;;;;;;;;925000;900000;850000
William Cunningham;;;;;;;;;;;;;;;;;498500;;350000;50000;;;;;;;
Willie Anderson;;;;;;;;;;;;;;;;;;510000;;;;2075000;2075000;2075000;2075000;775000;725000
Willie Burton;;;;;;;;;;;;;;;;;;;;;247500;225000;1052000;1002000;802000;1402000;2000000
Willie Cauley-Stein;3551160;3398280;;;;;;;;;;;;;;;;;;;;;;;;;
Willie Green;;;1448490;1399507;1475106;1223166;3976000;3682000;3388000;3094000;2800000;;620046;366931;;;;;;;;;;;;;
Willie Reed;1015696;947276;;92808;;;;;;;;;;;;;;;;;;;;;;;
Willie Warren;;;;;;;500000;;;;;;;;;;;;;;;;;;;;
Willy Hernangomez;1375000;;;;;;;;;;;;;;;;;;;;;;;;;;
Wilson Chandler;11233146;10449438;6754913;6344164;5930414;;2130482;1255440;1173480;1091640;;;;;;;;;;;;;;;;;
Winston Bennett;;;;;;;;;;;;;;;;;;;;;;;;;;525000;525000
Winston Garland;;;;;;;;;;;;;;;;;;;;;;;143860;;625000;450000;450000
Xavier Henry;;;1082000;916099;2323200;2171640;2020200;;;;;;;;;;;;;;;;;;;;
Xavier McDaniel;;;;;;;;;;;;;;;;;;;;;254000;1565000;2640000;2145000;1869000;1625000;1400000
Xavier Munford;;86998;;;;;;;;;;;;;;;;;;;;;;;;;
Yakhouba Diawara;;;;;;;;945000;875000;687456;412718;;;;;;;;;;;;;;;;
Yanick Moreira;50000;;;;;;;;;;;;;;;;;;;;;;;;;;
Yao Ming;;;;;;;17686100;16378325;15070550;13762775;12455000;5594906;4436880;4147560;3858240;;;;;;;;;;;;
Yaroslav Korolev;;;;;;;;;;;1832280;1704480;;;;;;;;;;;;;;;
Yi Jianlian;250000;;;;;827197;4050499;3194400;2986080;2777760;;;;;;;;;;;;;;;;;
Yinka Dare;;;;;;;;;;;;;;;;;;1893500;1657000;1552500;1448000;1184000;920000;;;;
Yogi Ferrell;100000;;;;;;;;;;;;;;;;;;;;;;;;;;
Yuta Tabuse;;;;;;;;;;;;;108066;;;;;;;;;;;;;;
Zabian Dowdell;;;;;;;242374;;;;;;;;;;;;;;;;;;;;
Zach Auguste;60000;;;;;;;;;;;;;;;;;;;;;;;;;;
Zach LaVine;2240880;2148360;2055840;;;;;;;;;;;;;;;;;;;;;;;;
Zach Randolph;10361445;9638555;16500000;18238333;16500000;15200000;17666666;16000000;14666667;13333333;12000000;10666667;1504272;1172160;1095720;1019280;;;;;;;;;;;
Zan Tabak;;;;;;;;;;;;;;;;;1200000;1100000;;950000;800000;650000;;;;;
Zarko Cabarkapa;;;;;;;;;;;2157097;1404360;1312800;1221240;;;;;;;;;;;;;
Zaza Pachulia;2898000;5200000;5200000;5200000;5248750;4750000;4251250;4750000;4000000;4000000;4000000;4000000;620046;366931;;;;;;;;;;;;;
Zeljko Rebraca;;;;;;;;;;;3240000;3000000;2500000;4200000;3850000;3500000;;;;;;;;;;;
Zendon Hamilton;;;;;;;;;;;;329138;807546;485619;;465850;316969;;;;;;;;;;
Zoran Dragic;;1756500;1756500;;;;;;;;;;;;;;;;;;;;;;;;
Zoran Planinic;;;;;;;;;;;150000;1127280;1053720;980280;;;;;;;;;;;;;
